src,text
script1_g_0046-6370-01-01-SYS-F-05-A.wav,금융소식 지금 보여 줄래?
script1_g_0046-6371-01-01-SYS-F-05-A.wav,오늘 하루 날씨 설명.
script1_g_0046-6372-01-01-SYS-F-05-A.wav,티비 파워 온 해 줘.
script1_g_0046-6373-01-01-SYS-F-05-A.wav,지금 날씨 어떠니?
script1_g_0046-6374-01-01-SYS-F-05-A.wav,엠엘비 경기 일정 어떻게 돼?
script1_g_0046-6375-01-01-SYS-F-05-A.wav,사고 지점에 대한 정보 브리핑해 줘.
script1_g_0046-6376-01-01-SYS-F-05-A.wav,공기청정기 전원 내려.
script1_g_0046-6377-01-01-SYS-F-05-A.wav,절전해서 에너지 아껴 줘.
script1_g_0046-6378-01-01-SYS-F-05-A.wav,내일 혹시 눈 내리는 데 있는지 봐 줘.
script1_g_0046-6379-01-01-SYS-F-05-A.wav,침이니까 블라인드 좀만 걷어 줘.
script1_g_0046-6380-01-01-SYS-F-05-A.wav,아직도 차가 많이 막혀?
script1_g_0046-6381-01-01-SYS-F-05-A.wav,정원 소등.
script1_g_0046-6382-01-01-SYS-F-05-A.wav,얼마 후에 경기 시작이야?
script1_g_0046-6383-01-01-SYS-F-05-A.wav,내일 미세먼지 농도 몇인지 알려 줘.
script1_g_0046-6384-01-01-SYS-F-05-A.wav,재생 중단시켜.
script1_g_0046-6385-01-01-SYS-F-05-A.wav,사고난곳 체크해볼래?
script1_g_0046-6386-01-01-SYS-F-05-A.wav,밤새도록 에너지 절약 모드 유지해 줘.
script1_g_0046-6387-01-01-SYS-F-05-A.wav,지금 텔레비전 좀 켜 줘.
script1_g_0046-6388-01-01-SYS-F-05-A.wav,내일 몇 시부터 비 오는지 확인해 줘.
script1_g_0046-6389-01-01-SYS-F-05-A.wav,이번 주 하이라이트 뉴스 보자.
script1_g_0046-6390-01-01-SYS-F-05-A.wav,라떼 스팀 작동.
script1_g_0046-6391-01-01-SYS-F-05-A.wav,오디오북 속도 최대한 느리게!
script1_g_0046-6392-01-01-SYS-F-05-A.wav,지금 토스터기 예열해 줘.
script1_g_0046-6393-01-01-SYS-F-05-A.wav,저 외출할 때 집에 있는 불 다 꺼주시면 돼요.
script1_g_0046-6394-01-01-SYS-F-05-A.wav,지금 교통 원활한지 알려 줘.
script1_g_0046-6395-01-01-SYS-F-05-A.wav,지금 교통 상황은 좀 나아졌어?
script1_g_0046-6396-01-01-SYS-F-05-A.wav,잠이 온다 커피 머신을 켜라.
script1_g_0046-6397-01-01-SYS-F-05-A.wav,월요일에 날씨 어때요.
script1_g_0046-6398-01-01-SYS-F-05-A.wav,저번 주에 비해 이번 주 날씨는?
script1_g_0046-6399-01-01-SYS-F-05-A.wav,내일 날씨에 대해 알아 봐 줘.
script1_g_0046-6400-01-01-SYS-F-05-A.wav,삼성 증권 관련 기사 최신순으로 나열해 줘.
script1_g_0046-6401-01-01-SYS-F-05-A.wav,개막식 날짜 가르쳐 줘.
script1_g_0046-6402-01-01-SYS-F-05-A.wav,차 안 막히는 이동경로 추천해 줘.
script1_g_0046-6403-01-01-SYS-F-05-A.wav,현재 교통 상황 정보 보고 요망
script1_g_0046-6404-01-01-SYS-F-05-A.wav,집에 오는 시간에 설정한 온도로 틀어 주세요.
script1_g_0046-6405-01-01-SYS-F-05-A.wav,지금 환전하면 환율이 어떻게 되지?
script1_g_0046-6406-01-01-SYS-F-05-A.wav,퇴근 시간 딱 맞게 보일러 맞춰 놔.
script1_g_0046-6407-01-01-SYS-F-05-A.wav,작업구간 알려 줘
script1_g_0046-6408-01-01-SYS-F-05-A.wav,큰 사고는 아니겠지?
script1_g_0046-6410-01-01-SYS-F-05-A.wav,지금 주가 상황이 어떤지 봐 줄래?
script1_g_0046-6411-01-01-SYS-F-05-A.wav,잠이 들 것 같은데 취침등 소등 부탁해.
script1_g_0046-6412-01-01-SYS-F-05-A.wav,취침등 불 아예 없애 줘.
script1_g_0046-6413-01-01-SYS-F-05-A.wav,일괄 소등해 줘.
script1_g_0046-6414-01-01-SYS-F-05-A.wav,블라인드 최대한으로 열어 줘.
script1_g_0046-6415-01-01-SYS-F-05-A.wav,더 치러야 하는 경기가 몇 개야?
script1_g_0046-6416-01-01-SYS-F-05-A.wav,지금 날씨 현황 얘기해 줘.
script1_g_0046-6417-01-01-SYS-F-05-A.wav,사고 크게 난건지 확인해 줘.
script1_g_0046-6418-01-01-SYS-F-05-A.wav,정확한 사고 확인 부탁해.
script1_g_0046-6419-01-01-SYS-F-05-A.wav,즐겨찾기에 이 노래를 등록해 줄래?
script1_g_0046-6420-01-01-SYS-F-05-A.wav,앞으로 열릴 경기 일정 알려 줘.
script1_g_0046-6421-01-01-SYS-F-05-A.wav,나 기상하면 블라인드 올려 놔.
script1_g_0046-6422-01-01-SYS-F-05-A.wav,새벽에 경기 일정 있나?
script1_g_0046-6423-01-01-SYS-F-05-A.wav,커피 만들어 놔.
script1_g_0046-6424-01-01-SYS-F-05-A.wav,심심한데 오디오북 콘텐츠 검색 좀 해 줘
script1_g_0046-6425-01-01-SYS-F-05-A.wav,좀 있다가 전등 모두 내려 줘.
script1_g_0046-6426-01-01-SYS-F-05-A.wav,사고 확인 처리해 줘.
script1_g_0046-6427-01-01-SYS-F-05-A.wav,오디오북 총 남은 잔여 플레이 시간 알려 줘.
script1_g_0046-6428-01-01-SYS-F-05-A.wav,주방등 작동시 식탁등 자동 점등해 줘.
script1_g_0046-6429-01-01-SYS-F-05-A.wav,플레이 리스트에 현재 플레이 리스트 삭제해 줘.
script1_g_0046-6430-01-01-SYS-F-05-A.wav,티브이 연결해 주세요.
script1_g_0046-6431-01-01-SYS-F-05-A.wav,사고 정보 리포팅 부탁해
script1_g_0046-6432-01-01-SYS-F-05-A.wav,현재 날씨 가르쳐 줘.
script1_g_0046-6433-01-01-SYS-F-05-A.wav,이번 주말에는 날씨가 괜찮을까?
script1_g_0046-6434-01-01-SYS-F-05-A.wav,부엌에 불 비춰 줘.
script1_g_0046-6435-01-01-SYS-F-05-A.wav,나 집 들어갈 때 불 켜 줘.
script1_g_0046-6436-01-01-SYS-F-05-A.wav,귀가 할거니까 보일러 온도 올려 줘.
script1_g_0046-6437-01-01-SYS-F-05-A.wav,금융관련 뉴스에는 뭐가 있어?
script1_g_0046-6438-01-01-SYS-F-05-A.wav,사고구간 확인 도와 줘.
script1_g_0046-6439-01-01-SYS-F-05-A.wav,내부 공기가 너무 탁한데 공기청정기 틀어 주렴.
script1_g_0046-6440-01-01-SYS-F-05-A.wav,우회도로 알려 줘.
script1_g_0046-6441-01-01-SYS-F-05-A.wav,기상캐스터가 이번 주 날씨 어떻대?
script1_g_0046-6442-01-01-SYS-F-05-A.wav,추천 경로 설정해 줘.
script1_g_0046-6443-01-01-SYS-F-05-A.wav,안 쓰는 기기는 에너지 절약 모드로 바꿔 줘.
script1_g_0046-6444-01-01-SYS-F-05-A.wav,목 아파 공기청정기 켜 줘.
script1_g_0046-6445-01-01-SYS-F-05-A.wav,삼성주 최종 결과 상황은?
script1_g_0046-6446-01-01-SYS-F-05-A.wav,달러를 한화로 전환하면 얼마야?
script1_g_0046-6447-01-01-SYS-F-05-A.wav,몸 녹일 수 있게 보일러 온도 올려둬.
script1_g_0046-6448-01-01-SYS-F-05-A.wav,나 자고 싶어서 그런데 불 다 꺼 주면 좋겠어.
script1_g_0046-6449-01-01-SYS-F-05-A.wav,오디오북 취침 모드로 설정해 놓고 자야지
script1_g_0046-6450-01-01-SYS-F-05-A.wav,지금보다 느리게 오디오북 읽어 줘
script1_g_0046-6451-01-01-SYS-F-05-A.wav,빠르게 도착해야 하는데 추천 경로가 있을까?
script1_g_0046-6452-01-01-SYS-F-05-A.wav,주말 날씨 모두 알려 줘.
script1_g_0046-6453-01-01-SYS-F-05-A.wav,칠일동안 날씨가 어떤지 알려 줘
script1_g_0046-6454-01-01-SYS-F-05-A.wav,주말에도 습한지 확인해 줘
script1_g_0046-6455-01-01-SYS-F-05-A.wav,달러 환율 내려갔는지 알려 줄래?
script1_g_0046-6456-01-01-SYS-F-05-A.wav,지금 어딘가에 사고 났어?
script1_g_0046-6457-01-01-SYS-F-05-A.wav,커피 머신으로 연한 커피 내려 줘.
script1_g_0046-6458-01-01-SYS-F-05-A.wav,나 일어났으니 블라인드 최대한 올려 줘.
script1_g_0046-6459-01-01-SYS-F-05-A.wav,지금 공사중인 곳 있어?
script1_g_0046-6460-01-01-SYS-F-05-A.wav,귀가 시간에 맞춰 집안 전등 다 켜.
script1_g_0046-6461-01-01-SYS-F-05-A.wav,이번 시즌 야구 일정 어디 가면 확인할 수 있어?
script1_g_0046-6462-01-01-SYS-F-05-A.wav,귀가 맞춤형 보일러 온도 설정 필요해.
script1_g_0046-6463-01-01-SYS-F-05-A.wav,쇼핑할 때 티비켜.
script1_g_0046-6464-01-01-SYS-F-05-A.wav,지금 여기 앞에 사고 났는지 알아 봐 줘.
script1_g_0046-6465-01-01-SYS-F-05-A.wav,지금 잘 건데 취침등 꺼 줘.
script1_g_0046-6466-01-01-SYS-F-05-A.wav,뉴스 소식 있으면 알려 줄래?
script1_g_0046-6467-01-01-SYS-F-05-A.wav,잠 깨게 커피 센 거 하나만 만들어 줘.
script1_g_0046-6468-01-01-SYS-F-05-A.wav,어둠을 원한다 블라인드를 치도록 하라.
script1_g_0046-6469-01-01-SYS-F-05-A.wav,가장 약한 단계로 토스터 돌려 줘.
script1_g_0046-6470-01-01-SYS-F-05-A.wav,나한테 맞는 음성으로 찾아 봐 줘.
script1_g_0046-6471-01-01-SYS-F-05-A.wav,원엔 재정환율 확인 해 줘.
script1_g_0046-6472-01-01-SYS-F-05-A.wav,자게 불 좀 꺼라.
script1_g_0046-6473-01-01-SYS-F-05-A.wav,사고난거 알아 봐 줘.
script1_g_0046-6474-01-01-SYS-F-05-A.wav,커피 머신아 시작해!
script1_g_0046-6475-01-01-SYS-F-05-A.wav,교통사고 통제정보에 대해 업데이트해 줘.
script1_g_0046-6476-01-01-SYS-F-05-A.wav,블라인드 맥시멈으로 올려 줄래?
script1_g_0046-6477-01-01-SYS-F-05-A.wav,오후 경기 일정 알려 주겠니?
script1_g_0046-6478-01-01-SYS-F-05-A.wav,이 플레이 리스트는 뭔지 말해.
script1_g_0046-6479-01-01-SYS-F-05-A.wav,탕비실에 불 켜 줘.
script1_g_0046-6480-01-01-SYS-F-05-A.wav,어제 주가에 비해 오늘은 어떤지 궁금해.
script1_g_0046-6481-01-01-SYS-F-05-A.wav,서울의 도로 교통 상황.
script1_g_0046-6482-01-01-SYS-F-05-A.wav,오디오북 아이 목소리로 변경해 줘.
script1_g_0046-6483-01-01-SYS-F-05-A.wav,오늘 올라온 금융 뉴스 요약해 줄래?
script1_g_0046-6484-01-01-SYS-F-05-A.wav,취침 등 십분 뒤에 꺼지게 해 줘.
script1_g_0046-6485-01-01-SYS-F-05-A.wav,주말에 눈 오면 좋겠는데 어때?
script1_g_0046-6486-01-01-SYS-F-05-A.wav,교통 상황 확인 부탁해.
script1_g_0046-6487-01-01-SYS-F-05-A.wav,내가 티브이 켜면 커피 머신 작동 시켜 줘.
script1_g_0046-6488-01-01-SYS-F-05-A.wav,드레스룸 조명 좀 켤래?
script1_g_0046-6489-01-01-SYS-F-05-A.wav,현재 교통 상황 문제 없는지 알려 줘.
script1_g_0046-6490-01-01-SYS-F-05-A.wav,야구 경기 일정 공유해 줘.
script1_g_0046-6491-01-01-SYS-F-05-A.wav,절약 모드를 부탁합니다.
script1_g_0046-6492-01-01-SYS-F-05-A.wav,아침 식사 시간 맞춰서 커피 미리 내려 줘
script1_g_0046-6493-01-01-SYS-F-05-A.wav,내일 오늘만큼 더우려나?
script1_g_0046-6494-01-01-SYS-F-05-A.wav,커피 머신 물 용량 확인해 봐.
script1_g_0046-6495-01-01-SYS-F-05-A.wav,곧 커피 준비 해 줘.
script1_g_0046-6496-01-01-SYS-F-05-A.wav,오늘 있는 스포츠 경기 일정 뭐 있는지 말해!
script1_g_0046-6497-01-01-SYS-F-05-A.wav,해 뜨면 블라인드 올라가게 해.
script1_g_0046-6498-01-01-SYS-F-05-A.wav,아이 자니깐 불 꺼.
script1_g_0046-6499-01-01-SYS-F-05-A.wav,무료도로 구간으로 안내해 줘.
script1_g_0046-6500-01-01-SYS-F-05-A.wav,오늘 하루 시간별 날씨 알려 줘.
script1_g_0046-6501-01-01-SYS-F-05-A.wav,일요일 날씨를 봐야겠어.
script1_g_0046-6502-01-01-SYS-F-05-A.wav,지금 재생 되는 거 꺼 봐!
script1_g_0046-6503-01-01-SYS-F-05-A.wav,현재 기상 정보 요약!
script1_g_0046-6504-01-01-SYS-F-05-A.wav,여기로 가는 게 빨라?
script1_g_0046-6505-01-01-SYS-F-05-A.wav,분야별로 주요 뉴스 요약해 줘.
script1_g_0046-6506-01-01-SYS-F-05-A.wav,나 외출시간 동안 공기청정기 작동해.
script1_g_0046-6507-01-01-SYS-F-05-A.wav,오늘 뉴스에서 비중 있게 다뤄진 기사 알려 줄래?
script1_g_0046-6508-01-01-SYS-F-05-A.wav,이번 주말엔 눈이 오려나?
script1_g_0046-6509-01-01-SYS-F-05-A.wav,빵 구우려고 하는데 토스터 켜 줘.
script1_g_0046-6510-01-01-SYS-F-05-A.wav,케이팝 걸그룹 플레이 리스트 있니?
script1_g_0046-6511-01-01-SYS-F-05-A.wav,강등권에 위치한 팀들 남은 경기 일정 알려 줘.
script1_g_0046-6512-01-01-SYS-F-05-A.wav,나 이제 잘 테니까 불 좀 꺼 줄래?
script1_g_0046-6513-01-01-SYS-F-05-A.wav,오늘 최고온도랑 최저 온도 몇 도야?
script1_g_0046-6514-01-01-SYS-F-05-A.wav,지금 오디오북 속도 변경해 줄래?
script1_g_0046-6515-01-01-SYS-F-05-A.wav,그만이라고 할 때까지 블라인드 올려.
script1_g_0046-6516-01-01-SYS-F-05-A.wav,내일 날씨가 어떤지 살펴 봐 줘.
script1_g_0046-6517-01-01-SYS-F-05-A.wav,즐겨찾는 노래 리스트 보여 줘.
script1_g_0046-6518-01-01-SYS-F-05-A.wav,지금 날씨 어떤가요?
script1_g_0046-6519-01-01-SYS-F-05-A.wav,현재 교통 상황 정리 부탁해.
script1_g_0046-6521-01-01-SYS-F-05-A.wav,오늘 환율 얼마로 마감 됐어?
script1_g_0046-6522-01-01-SYS-F-05-A.wav,앞에 구급차 지나가는데 무슨일이야?
script1_g_0046-6523-01-01-SYS-F-05-A.wav,앞 쪽에서 사고 난 거 맞아?
script1_g_0046-6524-01-01-SYS-F-05-A.wav,주가를 확인 할래.
script1_g_0046-6525-01-01-SYS-F-05-A.wav,일주일 치 날씨 다 알고 싶어.
script1_g_0046-6526-01-01-SYS-F-05-A.wav,오늘 가장 검색량이 많았던 뉴스 말해 줘
script1_g_0046-6527-01-01-SYS-F-05-A.wav,내일 날씨 상태에 대해 말해 줘.
script1_g_0046-6528-01-01-SYS-F-05-A.wav,배당금 천원 넘는 종목 뭐야?
script1_g_0046-6529-01-01-SYS-F-05-A.wav,내일 비 그칠지 알려 줘.
script1_g_0046-6530-01-01-SYS-F-05-A.wav,주말 날씨 맑아 아니면 흐려?
script1_g_0046-6531-01-01-SYS-F-05-A.wav,다락방 불 좀 켜 줄래?
script1_g_0046-6532-01-01-SYS-F-05-A.wav,정체구간 제외경로 알려 줘
script1_g_0046-6533-01-01-SYS-F-05-A.wav,플레이 리스트 뭐 있니?
script1_g_0046-6534-01-01-SYS-F-05-A.wav,오디오북 몇 분 남았을까요?
script1_g_0046-6535-01-01-SYS-F-05-A.wav,최대한 직진 코스로 부탁해.
script1_g_0046-6536-01-01-SYS-F-05-A.wav,즐겨찾기에 저장시켜 놔.
script1_g_0046-6537-01-01-SYS-F-05-A.wav,이번 주 비 와서 며칠로 연기됐는지 알려 줘.
script1_g_0046-6538-01-01-SYS-F-05-A.wav,이번 시즌 개막 언제 해?
script1_g_0046-6539-01-01-SYS-F-05-A.wav,사고나서 막히는 곳 있으면 말해 줘.
script1_g_0046-6540-01-01-SYS-F-05-A.wav,읽는 속도가 너무 빨라.
script1_g_0046-6541-01-01-SYS-F-05-A.wav,외출할 때 티브이 꺼둬.
script1_g_0046-6542-01-01-SYS-F-05-A.wav,귀가 십분 전 온도를 올려.
script1_g_0046-6543-01-01-SYS-F-05-A.wav,켜져있는 텔레비전 좀 꺼 봐.
script1_g_0046-6544-01-01-SYS-F-05-A.wav,금융 관련 보도자료 보고 싶은데 부탁해.
script1_g_0046-6545-01-01-SYS-F-05-A.wav,주말 날씨 이게 맞냐?
script1_g_0046-6546-01-01-SYS-F-05-A.wav,식빵 구워서 줘.
script1_g_0046-6547-01-01-SYS-F-05-A.wav,블라인드 펼쳐 줘.
script1_g_0046-6548-01-01-SYS-F-05-A.wav,저번달에 자주듣던 즐겨찾기 목록 보여 줘.
script1_g_0046-6549-01-01-SYS-F-05-A.wav,지금 나오는 오디오북 스피드 바꿔 줘.
script1_g_0046-6550-01-01-SYS-F-05-A.wav,경로 빠른 코스로 안내해 줘.
script1_g_0046-6551-01-01-SYS-F-05-A.wav,커피 머신 동작 실행 해.
script1_g_0046-6552-01-01-SYS-F-05-A.wav,지금 흘러나오는 곡 즐겨찾기 해 줘.
script1_g_0046-6553-01-01-SYS-F-05-A.wav,여행가려는데 환율 좀 알려 줘.
script1_g_0046-6554-01-01-SYS-F-05-A.wav,사고 난 이유 알려 줘.
script1_g_0046-6555-01-01-SYS-F-05-A.wav,이 오디오북을 내가 얼마나 더 들어야 하니?
script1_g_0046-6556-01-01-SYS-F-05-A.wav,재생 종료 부탁할게.
script1_g_0046-6557-01-01-SYS-F-05-A.wav,도로 요금이 적게 드는 길로 안내해.
script1_g_0046-6558-01-01-SYS-F-05-A.wav,이 플레이 리스트에 대해 알고 싶어요.
script1_g_0046-6559-01-01-SYS-F-05-A.wav,알뜰하게 에너지 절약 모드를 실행할래.
script1_g_0046-6560-01-01-SYS-F-05-A.wav,내일 집 도착시 내 방 점등 해 줘.
script1_g_0046-6561-01-01-SYS-F-05-A.wav,음악 듣기 싫어 꺼 줘.
script1_g_0046-6562-01-01-SYS-F-05-A.wav,오디오북 콘텐츠 검색 기능 활성화시켜 줘.
script1_g_0046-6563-01-01-SYS-F-05-A.wav,오디오북 목소리 좀 변경 부탁할게
script1_g_0046-6564-01-01-SYS-F-05-A.wav,테라스에 켜진 불 꺼 주세요.
script1_g_0046-6565-01-01-SYS-F-05-A.wav,탁상 취침등 꺼 줘.
script1_g_0046-6566-01-01-SYS-F-05-A.wav,이번 달 배구 경기 일정 말해 줘.
script1_g_0046-6567-01-01-SYS-F-05-A.wav,눈이 너무 시려서 그런데 소등해 줘.
script1_g_0046-6568-01-01-SYS-F-05-A.wav,오늘 비올 확률 알려 줘.
script1_g_0046-6569-01-01-SYS-F-05-A.wav,환율이 어떻게 바뀌었어?
script1_g_0046-6570-01-01-SYS-F-05-A.wav,조회수 가장 높은 주요 뉴스 요약해 줘.
script1_g_0046-6571-01-01-SYS-F-05-A.wav,다른 나라와 환율 비교해.
script1_g_0046-6572-01-01-SYS-F-05-A.wav,일주일 동안 비 얼마나 올 것 같아?
script1_g_0046-6573-01-01-SYS-F-05-A.wav,오늘 예보에서 오후 몇 시부터 비 온다고 했어?
script1_g_0046-6574-01-01-SYS-F-05-A.wav,외국인이 우리나라에서 가장 많이 산 주식이 궁금해.
script1_g_0046-6575-01-01-SYS-F-05-A.wav,토스터 이제 그만 멈춰.
script1_g_0046-6577-01-01-SYS-F-05-A.wav,에너지 관리 상태를 절약으로 변경해.
script1_g_0046-6578-01-01-SYS-F-05-A.wav,내일 여행 가고 싶은데 내일 날씨는 어때?
script1_g_0046-6579-01-01-SYS-F-05-A.wav,어디에서 사고가 난 거야?
script1_g_0046-6580-01-01-SYS-F-05-A.wav,공사하는 곳 피해서 경로 추천 해 줘
script1_g_0046-6581-01-01-SYS-F-05-A.wav,지금 재생되고 있는 거 당장 꺼 줘.
script1_g_0046-6582-01-01-SYS-F-05-A.wav,오늘 헤드라인만 요약해 줄래?
script1_g_0046-6583-01-01-SYS-F-05-A.wav,검색어 일위인 주요 뉴스 알려 줘.
script1_g_0046-6584-01-01-SYS-F-05-A.wav,이번 주에 바람이 세게 부는 날 있으면 알려 줄래?
script1_g_0046-6585-01-01-SYS-F-05-A.wav,다음 주 월요일 날씨 말해 줘.
script1_g_0046-6586-01-01-SYS-F-05-A.wav,태풍 내일 오기로 예상 돼 있지?
script1_g_0046-6588-01-01-SYS-F-05-A.wav,오디오북 목소리 남자로 변경해 줘.
script1_g_0046-6589-01-01-SYS-F-05-A.wav,커피 머신 원두 곱게 갈아서 추출하라 그래!
script1_g_0046-6590-01-01-SYS-F-05-A.wav,밖에 날씨 어떤지 체크 부탁해.
script1_g_0046-6591-01-01-SYS-F-05-A.wav,잠들면 침실 전체 소등해 줘.
script1_g_0046-6594-01-01-SYS-F-05-A.wav,잠들기 전에 듣기좋은 오디오북 찾아 줘.
script1_g_0046-6595-01-01-SYS-F-05-A.wav,햇빛 보이게 블라인드 올려.
script1_g_0046-6596-01-01-SYS-F-05-A.wav,회사에 공기청정기 좀 시동 시켜.
script1_g_0046-6597-01-01-SYS-F-05-A.wav,날씨 어떤지 봐줄 수 있어?
script1_g_0046-6598-01-01-SYS-F-05-A.wav,집 비우는 동안 절전 모드로 두자.
script1_g_0046-6599-01-01-SYS-F-05-A.wav,오디오북 속도 조금 느리게 해 줘.
script1_g_0046-6600-01-01-SYS-F-05-A.wav,최대한 빨리 도착할 수 있는 경로 탐색해 줄래?
script1_g_0046-6601-01-01-SYS-F-05-A.wav,사람 없어지면 소등 해.
script1_g_0046-6602-01-01-SYS-F-05-A.wav,오디오북 지금보다 빠르게 읽고 싶어
script1_g_0046-6603-01-01-SYS-F-05-A.wav,야구 경기 일정 까먹었어.
script1_g_0046-6604-01-01-SYS-F-05-A.wav,켜져 있는 불 있으면 다 꺼 줘.
script1_g_0046-6605-01-01-SYS-F-05-A.wav,삼성 주가가 올랐어?
script1_g_0046-6606-01-01-SYS-F-05-A.wav,귀가 시 자동 점등.
script1_g_0046-6607-01-01-SYS-F-05-A.wav,제일 안 막히는 길 추천해 줘.
script1_g_0046-6608-01-01-SYS-F-05-A.wav,리빙룸 점등 좀 부탁해.
script1_g_0046-6609-01-01-SYS-F-05-A.wav,저 사고 언제 수습되는지 확인해 줘.
script1_g_0046-6611-01-01-SYS-F-05-A.wav,이번 주 중에 우산 들고 가야 하는 날 언제야?
script1_g_0046-6612-01-01-SYS-F-05-A.wav,내일 우산 챙겨야해?
script1_g_0046-6613-01-01-SYS-F-05-A.wav,오디오북 속도 늘려 줘.
script1_g_0046-6614-01-01-SYS-F-05-A.wav,외출 시 보일러 설정.
script1_g_0046-6615-01-01-SYS-F-05-A.wav,한 시간 뒤에 블라인드 쳐 줘.
script1_g_0046-6616-01-01-SYS-F-05-A.wav,실내 소등이 필요하니 전등을 꺼야할 것 같아.
script1_g_0046-6617-01-01-SYS-F-05-A.wav,내일 제일 추운 시간 알려 줘.
script1_g_0046-6618-01-01-SYS-F-05-A.wav,일주일 간 날씨 검색해 줘.
script1_g_0046-6620-01-01-SYS-F-05-A.wav,나스닥 주가 상황 분석해 줘.
script1_g_0046-6621-01-01-SYS-F-05-A.wav,오디오북 속도를 기본으로 할래.
script1_g_0046-6622-01-01-SYS-F-05-A.wav,최적의 경로 부탁해.
script1_g_0046-6623-01-01-SYS-F-05-A.wav,오늘 주식 시장 현황 알려 줘.
script1_g_0046-6624-01-01-SYS-F-05-A.wav,오디오북 콘텐츠 찾는 법 알려 줘.
script1_g_0046-6625-01-01-SYS-F-05-A.wav,혼잡하지 않은 길 알려 줘.
script1_g_0046-6627-01-01-SYS-F-05-A.wav,동영상 즐겨찾기 뭐가 있는지 찾아.
script1_g_0046-6628-01-01-SYS-F-05-A.wav,오늘 경기 일정 말해 줘.
script1_g_0046-6629-01-01-SYS-F-05-A.wav,거래량 제일 급등한 종목 뭔지 확인해 줘.
script1_g_0046-6630-01-01-SYS-F-05-A.wav,환율 얼마나 오른건지 궁금해.
script1_g_0046-6632-01-01-SYS-F-05-A.wav,주말에 반팔 입어도 되는 날씨인지 궁금해.
script1_g_0046-6633-01-01-SYS-F-05-A.wav,이번 주 날씨 예보 봐 줘.
script1_g_0046-6634-01-01-SYS-F-05-A.wav,어디로 가면 좋을까?
script1_g_0046-6635-01-01-SYS-F-05-A.wav,출퇴근 경로 교통 상황 어때?
script1_g_0046-6636-01-01-SYS-F-05-A.wav,토스터로 빵 굽기 시작해 줘.
script1_g_0046-6637-01-01-SYS-F-05-A.wav,이 순간부터 에너지 절약 모드만!
script1_g_0046-6638-01-01-SYS-F-05-A.wav,재생 되는 거 정지 시켜 줘.
script1_g_0046-6639-01-01-SYS-F-05-A.wav,이번 주 태풍 상륙하는 날이 언제야?
script1_g_0046-6640-01-01-SYS-F-05-A.wav,현재 적정 주가를 계산해서 알려 줘.
script1_g_0046-6641-01-01-SYS-F-05-A.wav,오늘 인기있는 경기 일정 말해 줘.
script1_g_0046-6642-01-01-SYS-F-05-A.wav,이 플레이 리스트에 대해 알 수 있을까?
script1_g_0046-6643-01-01-SYS-F-05-A.wav,사고 때문에 언제까지 막히는지 알려 줘.
script1_g_0046-6644-01-01-SYS-F-05-A.wav,밖에 비 오니까 블라인드 아예 걷어.
script1_g_0046-6645-01-01-SYS-F-05-A.wav,좀만 듣다가 잘래.
script1_g_0046-6646-01-01-SYS-F-05-A.wav,틀어놓은 속도 바꿀래.
script1_g_0046-6647-01-01-SYS-F-05-A.wav,오디오북 목소리 변경이 필요해.
script1_g_0046-6648-01-01-SYS-F-05-A.wav,이피엘 경기 일정 나왔으면 알려 줘.
script1_g_0046-6650-01-01-SYS-F-05-A.wav,오디오북 속도가 너무 느린 것 같아.
script1_g_0046-6651-01-01-SYS-F-05-A.wav,지금 이 길 보다 더 빠른 길 있으면 알려 줘.
script1_g_0046-6652-01-01-SYS-F-05-A.wav,주요 금융 뉴스 알고 싶다.
script1_g_0046-6653-01-01-SYS-F-05-A.wav,토스터 제일 뜨거운 온도로 켜 줘.
script1_g_0046-6654-01-01-SYS-F-05-A.wav,오늘 새벽 몇 시에 경기가 있어?
script1_g_0046-6655-01-01-SYS-F-05-A.wav,전기세 아끼게 에너지 절약 모드로 바꿔 볼까?
script1_g_0046-6656-01-01-SYS-F-05-A.wav,공기청정기 틀래.
script1_g_0046-6657-01-01-SYS-F-05-A.wav,오디오북에는 어떤 종류의 콘텐츠가 가능할까?
script1_g_0046-6658-01-01-SYS-F-05-A.wav,에너지 절약 모드로 모든 기기 저전력으로 활성화해 줘.
script1_g_0046-6659-01-01-SYS-F-05-A.wav,오늘의 종합 주가 지수 몇이야?
script1_g_0046-6660-01-01-SYS-F-05-A.wav,오늘 주요한 뉴스들 좀 요약해 줘.
script1_g_0046-6661-01-01-SYS-F-05-A.wav,내일 오존 주의보 떴어?
script1_g_0046-6662-01-01-SYS-F-05-A.wav,주식 시황 알려 줘.
script1_g_0046-6663-01-01-SYS-F-05-A.wav,내 위치랑 가장 가까운 지역 사고 발생했나 알아 봐 줘.
script1_g_0046-6664-01-01-SYS-F-05-A.wav,오늘 농구 시합 일정 있으면 알려 줘.
script1_g_0046-6665-01-01-SYS-F-05-A.wav,신호가 적은 길로 알려 줘.
script1_g_0046-6666-01-01-SYS-F-05-A.wav,현재 교통 상황 정보 필요해.
script1_g_0046-6667-01-01-SYS-F-05-A.wav,지금 이 노래 즐겨찾기로 표시해 주라
script1_g_0046-6668-01-01-SYS-F-05-A.wav,퇴근시간에도 안 막히는 길로 안내 부탁해
script1_g_0046-6670-01-01-SYS-F-05-A.wav,오디오북 목소리 뭐 있어?
